#conc [M], zeta [V], Mdo1, Med2

0.00010000000000000009	-0.0001255987423814067	0.00008200323568176372	6.523596742231896e-10
0.00019999999999999985	-0.0002174546160376096	0.00016364836634147738	2.6060549833062165e-9
0.0003000000000000001	-0.000282246565399872	0.00024496913224396333	5.854716667912969e-9
0.0004000000000000001	-0.00033345798595416673	0.00032602782826024	1.0393474407369407e-8
0.0005000000000000001	-0.00037676370943582146	0.00040685493086978393	1.621780239742575e-8
0.0006000000000000003	-0.00041501448617891923	0.0004874694114393296	2.332338370293813e-8
0.0007000000000000001	-0.00044972238430040004	0.0005678848390680614	3.1706065709387966e-8
0.0008000000000000003	-0.00048178246024955477	0.0006481116757514525	4.1361828454331494e-8
0.0008999999999999998	-0.0005117658273638259	0.0007281583615226427	5.2286762506010766e-8
0.0010000000000000002	-0.0005400600371614291	0.0008080319166929132	6.447705249309885e-8
0.001999999999999997	-0.0007683753886836226	0.001598263282268417	2.5518381293000877e-7
0.002999999999999999	-0.0009441158231846417	0.0023749813141585373	5.686524818980811e-7
0.004000000000000002	-0.001093041722202594	0.0031398402343594863	1.0017963410519583e-6
0.0049999999999999975	-0.0012246054240920754	0.003893854651295869	1.5517600139024552e-6
0.005999999999999998	-0.0013437800179649487	0.004637746051001813	2.2158607231031574e-6
0.007000000000000003	-0.001453527719615	0.005372069919257264	2.991555387566089e-6
0.008000000000000004	-0.0015557836308975486	0.006097275874662026	3.876419201899224e-6
0.008999999999999992	-0.0016518952462478917	0.006813740579235163	4.86813040612709e-6
0.010000000000000004	-0.0017428460236469888	0.007521787581498461	5.964458805512707e-6
0.019999999999999976	-0.002476992034673472	0.01418971598236625	0.00002224235842893153
0.029999999999999995	-0.0030380097268109083	0.020213668781641096	0.00004698992813360145
0.03999999999999999	-0.0035079165607964017	0.025693285024125108	0.00007880059085357815
0.04999999999999998	-0.003918946683241644	0.030695483190086643	0.00011700775043334501
0.06	-0.004287811826900846	0.035270275411662715	0.0001599275647479169
0.06999999999999998	-0.0046245256094744	0.03945719945404126	0.00020708476474262948
0.07999999999999999	-0.004935659118253546	0.04328863142283926	0.0002578108081042717
0.08999999999999994	-0.005225804244327085	0.04679173543057282	0.00031123013000320044
0.10000000000000006	-0.005498321743438248	0.04998971527250889	0.0003674130334071797
0.1999999999999998	-0.007626276251603354	0.06486904499483223	0.0009930165049479907
0.30000000000000004	-0.009204836341022392	0.070139171375392	0.0016035019260780348
0.39999999999999997	-0.010460527835797226	0.05824037330698614	0.0021140150334780805
0.49999999999999994	-0.011692492621701817	0.03713467154289568	0.002500951027826049
0.6000000000000001	-0.012655889678099485	0.008077921280820105	0.0027785178251626417
0.7	-0.01351911740624103	-0.027750151233872783	0.0029211699532443736
0.8	-0.014303745586330626	-0.06948448400116347	0.002803166545747708
0.8999999999999996	-0.016387703409377206	-0.11645833339095882	0.0027013117511318126
1.	-0.01721605081432019	-0.16813706542746915	0.0024943083962865615
1.9999999999999967	-0.02338686725302178	-0.8703685615370576	-0.0030479414882220047
2.9999999999999982	-0.024141977879640668	-1.78525064407109	-0.013090599255911117
3.9999999999999973	-0.02470663442701683	-2.866425274958838	-0.025965606720228403
4.9999999999999964	-0.026444533409471657	-3.95918884042142	-0.03859137846714324
5.999999999999997	-0.027575369960432	-5.126859889433531	-0.05327407215012925
