-1.0 0.1180558541801758
-0.98 0.0356235929008474
-0.96 0.05062286998160791
-0.94 0.060913587388311395
-0.92 0.07644999586357774
-0.9 0.08997113417224295
-0.88 0.10638269467116987
-0.86 0.11901108731469802
-0.84 0.1335972589435854
-0.8200000000000001 0.1463848622188146
-0.8 0.16023044254603283
-0.78 0.16881587873262552
-0.76 0.17917764765858835
-0.74 0.19649531578400092
-0.72 0.21029084765844114
-0.7 0.21863666127268547
-0.6799999999999999 0.22381411309248447
-0.6599999999999999 0.22890058994661627
-0.64 0.2343403360903743
-0.62 0.2413255338633294
-0.6 0.24978097169320668
-0.5800000000000001 0.2615999423228073
-0.56 0.2686725400815495
-0.54 0.2818012448854329
-0.52 0.2869243346707368
-0.5 0.2961548613081407
-0.48 0.29881325454406
-0.45999999999999996 0.30305558863924664
-0.43999999999999995 0.3139599201312533
-0.42000000000000004 0.324568579383781
-0.4 0.3305137052543772
-0.38 0.34059956947696834
-0.36 0.34363351605981834
-0.33999999999999997 0.35883027754202107
-0.31999999999999995 0.36991697861235295
-0.29999999999999993 0.38309839966434195
-0.28 0.3993325543513575
-0.26 0.4134717496137551
-0.24 0.4210873090960352
-0.21999999999999997 0.4385237717152771
-0.19999999999999996 0.4520227944612438
-0.17999999999999994 0.47227257268438605
-0.16000000000000003 0.49305632551317424
-0.14 0.5044957392493634
-0.12 0.5106483177577117
-0.09999999999999998 0.5256182252635073
-0.07999999999999996 0.5382193035170706
-0.05999999999999994 0.5500114402678911
-0.040000000000000036 0.5626063287257461
-0.020000000000000018 0.5612765679683334
0.0 0.5784272919148283
0.020000000000000018 0.5988448655123397
0.040000000000000036 0.6065434816310831
0.06000000000000005 0.6247409188099813
0.08000000000000007 0.6332484929778416
0.10000000000000009 0.6420003570759722
0.1200000000000001 0.6465704485489523
0.14000000000000012 0.6587176879788901
0.15999999999999992 0.6664667152050998
0.17999999999999994 0.6749764730923502
0.19999999999999996 0.6876200894076283
0.21999999999999997 0.690745124395922
0.24 0.6993412145308537
0.26 0.7030961139589266
0.28 0.7217624803554221
0.30000000000000004 0.7300034551244488
0.32000000000000006 0.7353956829589332
0.3400000000000001 0.7472030585630774
0.3600000000000001 0.7572377956956233
0.3800000000000001 0.7677279332787881
0.40000000000000013 0.7910508015661271
0.41999999999999993 0.7966646929124712
0.43999999999999995 0.8073693519603653
0.45999999999999996 0.8144573993748917
0.48 0.8289367218961279
0.5 0.8442036587261156
0.52 0.8593504499785973
0.54 0.8754502483957849
0.56 0.8882057371268514
0.5800000000000001 0.885163383597755
0.6000000000000001 0.903568107679591
0.6200000000000001 0.9065515237404662
0.6400000000000001 0.9093060225617258
0.6600000000000001 0.9035421656135572
0.6799999999999999 0.8931747972357521
0.7 0.8666227110809184
0.72 0.8544916983788466
0.74 0.8189538397629432
0.76 0.7869135703417396
0.78 0.7539648461636594
0.8 0.7013266186782163
0.8200000000000001 0.6423229394751904
0.8400000000000001 0.6022786947458135
0.8600000000000001 0.537888813709489
0.8800000000000001 0.4814727158006831
0.9000000000000001 0.42269177056397433
0.9199999999999999 0.37124876161601905
0.94 0.31783620675030105
0.96 0.2795123432942226
0.98 0.23120273751964143
1.0 0.1180558541801758
